#class tools::wcsv::ntuple,,,,,,,,,
#title data,,,,,,,,,
#separator 44,,,,,,,,,
#vector_separator 59,,,,,,,,,
#column int RunID,,,,,,,,,
#column int EventID,,,,,,,,,
#column int TrackID,,,,,,,,,
#column string Particle_Name,,,,,,,,,
#column double ed,,,,,,,,,
#column double distance,,,,,,,,,
0,170,1,proton,64.5021,65.4698,FALSE,64.5021,0,FALSE
0,170,6,B10,0.604634,0.00138522,TRUE,65.106734,0,FALSE
0,170,5,deuteron,0,6.90451e-310,TRUE,0.604634,0,FALSE
0,170,5,deuteron,1.82804e-322,1.82804e-322,TRUE,#VALUE!,0,FALSE
0,170,9,e-,0.0159569,0.00175648,TRUE,#VALUE!,0,FALSE
0,170,8,e-,0.0187216,0.00099316,TRUE,0.0346785,0,FALSE
0,170,7,e-,5.43472e-322,0.000148151,TRUE,#VALUE!,#VALUE!,#VALUE!
0,171,1,proton,100,77.0731,FALSE,100,100,FALSE
0,172,1,proton,100,76.5009,FALSE,100,100,FALSE
0,173,1,proton,100,77.3084,FALSE,100,100,FALSE
0,174,1,proton,100,79.5491,FALSE,100,100,FALSE
0,175,1,proton,100,76.925,FALSE,100,100,FALSE
0,176,1,proton,100,77.5638,FALSE,100,100,FALSE
0,177,1,proton,100,77.1134,FALSE,100,100,FALSE
0,178,1,proton,100,77.5047,FALSE,100,100,FALSE
0,179,1,proton,100,77.7011,FALSE,100,100,FALSE
0,180,1,proton,24.3226,29.4388,FALSE,24.3226,0,FALSE
0,180,8,C11,1.0484,0.0016452,TRUE,25.371,0,FALSE
0,180,7,gamma,0,6.90451e-310,TRUE,1.0484,0,FALSE
0,180,6,gamma,1.82804e-322,1.82804e-322,TRUE,#VALUE!,0,FALSE
0,180,6,gamma,0.0159569,0.00175648,TRUE,#VALUE!,0,FALSE
0,180,6,gamma,0.0187216,0.00099316,TRUE,0.0346785,0,FALSE
0,180,12,e-,5.43472e-322,0.000148151,TRUE,#VALUE!,0,FALSE
0,180,11,e-,3.40905e-322,1.82804e-322,TRUE,#VALUE!,0,FALSE
0,180,10,e-,6.90434e-310,6.90451e-310,TRUE,#VALUE!,0,FALSE
0,180,14,e-,6.90451e-310,6.90451e-310,TRUE,#VALUE!,0,FALSE
0,180,14,e-,0,6.90451e-310,TRUE,#VALUE!,0,FALSE
0,180,14,e-,0,1.82804e-322,TRUE,0,0,FALSE
0,180,13,e-,4.94095e-315,4.98018e-321,TRUE,#VALUE!,#VALUE!,#VALUE!
0,181,1,proton,100,76.615,FALSE,100,100,FALSE
0,182,1,proton,100,77.3722,FALSE,100,100,FALSE
0,183,1,proton,12.3797,17.3939,FALSE,12.3797,0,FALSE
0,183,9,alpha,17.3341,3.23609,TRUE,29.7138,0,FALSE
0,183,9,alpha,0,6.90451e-310,TRUE,17.3341,0,FALSE
0,183,8,alpha,1.82804e-322,1.82804e-322,TRUE,#VALUE!,0,FALSE
0,183,7,deuteron,0.0159569,0.00175648,TRUE,#VALUE!,0,FALSE
0,183,7,deuteron,0.0187216,0.00099316,TRUE,0.0346785,0,FALSE
0,183,7,deuteron,5.43472e-322,0.000148151,TRUE,#VALUE!,0,FALSE
0,183,10,proton,3.40905e-322,1.82804e-322,TRUE,#VALUE!,0,FALSE
0,183,11,e-,6.90434e-310,6.90451e-310,TRUE,#VALUE!,#VALUE!,#VALUE!
0,184,1,proton,100,76.4677,FALSE,100,100,FALSE
0,185,1,proton,100,77.918,FALSE,100,100,FALSE
0,186,1,proton,100,78.2894,FALSE,100,100,FALSE
0,187,1,proton,100,77.4298,FALSE,100,100,FALSE
0,188,1,proton,100,77.4264,FALSE,100,100,FALSE
0,189,1,proton,100,77.2604,FALSE,100,100,FALSE
0,190,1,proton,100,75.9933,FALSE,100,100,FALSE
0,191,1,proton,100,77.4046,FALSE,100,100,FALSE
0,192,1,proton,100,77.3877,FALSE,100,100,FALSE
0,193,1,proton,100,77.5902,FALSE,100,100,FALSE
0,194,1,proton,100,77.6645,FALSE,100,100,FALSE
0,195,1,proton,100,76.9728,FALSE,100,100,FALSE
0,196,1,proton,100,77.0795,FALSE,100,100,FALSE
0,197,1,proton,100,75.5412,FALSE,100,100,FALSE
0,198,1,proton,100,77.3149,FALSE,100,100,FALSE
0,199,1,proton,99.7636,77.0719,FALSE,99.7636,0,FALSE
0,199,2,C12,0.236408,0.000983857,TRUE,100.000008,100.000008,TRUE
0,200,1,proton,30.0164,35.9577,FALSE,30.0164,0,FALSE
0,200,9,alpha,0.148691,0.000787214,TRUE,30.165091,0,FALSE
0,200,8,alpha,0,6.90451e-310,TRUE,0.148691,0,FALSE
0,200,7,alpha,1.82804e-322,1.82804e-322,TRUE,#VALUE!,0,FALSE
0,200,6,gamma,0.0159569,0.00175648,TRUE,#VALUE!,0,FALSE
0,200,6,gamma,0.0187216,0.00099316,TRUE,0.0346785,0,FALSE
0,200,13,e-,5.43472e-322,0.000148151,TRUE,#VALUE!,0,FALSE
0,200,12,e-,3.40905e-322,1.82804e-322,TRUE,#VALUE!,0,FALSE
0,200,11,e-,6.90434e-310,6.90451e-310,TRUE,#VALUE!,0,FALSE
0,200,10,e-,6.90451e-310,6.90451e-310,TRUE,#VALUE!,#VALUE!,#VALUE!
0,201,1,proton,100,77.6246,FALSE,100,100,FALSE
0,202,1,proton,100,77.8503,FALSE,100,100,FALSE
0,203,1,proton,100,78.0424,FALSE,100,100,FALSE
0,204,1,proton,100,78.6717,FALSE,100,100,FALSE
0,205,1,proton,100,76.9401,FALSE,100,100,FALSE
0,206,1,proton,100,76.1118,FALSE,100,100,FALSE
0,207,1,proton,100,75.1871,FALSE,100,100,FALSE
0,208,1,proton,99.8901,76.2898,FALSE,99.8901,0,FALSE
0,208,2,C12,0.109912,0.000638028,TRUE,100.000012,100.000012,TRUE
0,209,1,proton,100,76.0081,FALSE,100,100,FALSE
