#class tools::wcsv::ntuple
#title data
#separator 44
#vector_separator 59
#column int RunID
#column int EventID
#column int TrackID
#column string Particle_Name
#column double ed
#column double distance
0,390,3,C12,0.38822,0.00118687
0,391,1,proton,100,77.9559
0,392,1,proton,100,77.6019
0,393,1,proton,100,76.5664
0,394,1,proton,100,77.6023
0,395,1,proton,100,77.9508
0,396,1,proton,100,77.0035
0,397,1,proton,100,75.817
0,398,1,proton,99.9279,77.7369
0,398,2,C12,0.0720737,0.000475476
0,399,1,proton,99.9099,76.9302
0,399,2,C12,0.0900517,0.00055522
0,400,1,proton,20.1383,25.5146
0,400,8,B10,23.2296,5.49205
0,400,7,gamma,0,0
0,400,6,gamma,1.82804e-322,1.82804e-322
0,400,5,proton,25.5146,6.90452e-310
0,401,1,proton,100,77.6225
0,402,1,proton,100,77.0247
0,403,1,proton,100,76.3652
0,404,1,proton,100,76.4479
0,405,1,proton,100,77.1329
0,406,1,proton,100,76.9013
0,407,1,proton,100,76.1622
0,408,1,proton,100,76.1872
0,409,1,proton,100,76.7033
0,410,1,proton,100,77.5783
0,411,1,proton,100,77.2041
0,412,1,proton,100,76.572
0,413,1,proton,100,76.567
0,414,1,proton,100,77.374
0,415,1,proton,100,77.7654
0,416,1,proton,99.7828,76.8884
0,416,2,C12,0.217195,0.000949585
0,417,1,proton,100,78.3376
0,418,1,proton,100,77.1171
0,419,1,proton,62.0217,35.5872
0,419,2,proton,37.9783,13.6234
0,420,1,proton,100,76.2965
0,421,1,proton,100,76.3368
0,422,1,proton,100,76.6915
0,423,1,proton,100,76.6426
0,424,1,proton,100,77.1231
0,425,1,proton,100,77.2054
0,426,1,proton,100,77.8526
0,427,1,proton,100,76.6427
0,428,1,proton,100,76.9737
0,429,1,proton,100,76.5435
0,430,1,proton,100,77.3384
0,431,1,proton,100,77.7298
0,432,1,proton,100,77.5059
0,433,1,proton,100,77.4402
0,434,1,proton,100,77.4676
0,435,1,proton,100,75.8265
0,436,1,proton,100,77.8581
0,437,1,proton,100,77.5459
0,438,1,proton,99.1408,76.3361
0,438,2,C12,0.859235,0.0015465
0,439,1,proton,100,77.0359
0,440,1,proton,88.3113,72.6717
0,440,2,proton,11.6887,1.60249
0,441,1,proton,15.6294,20.3125
0,441,4,C12,81.4035,53.5347
0,441,3,gamma,0,0
0,441,5,e-,1.82804e-322,1.82804e-322
0,441,5,e-,20.3125,6.90452e-310
0,441,6,C12,53.5347,6.90452e-310
0,442,1,proton,100,75.4134
0,443,1,proton,100,78.4019
0,444,1,proton,100,78.2694
0,445,1,proton,70.017,68.694
0,445,6,B11,9.13204,1.04112
0,445,5,gamma,0,0
0,445,5,gamma,1.82804e-322,1.82804e-322
0,445,7,e-,68.694,6.90452e-310
0,446,1,proton,100,75.6738
0,447,1,proton,100,77.1683
0,448,1,proton,100,77.4708
0,449,1,proton,100,77.2074
0,450,1,proton,100,77.882
0,451,1,proton,100,78.3663
0,452,1,proton,100,76.956
0,453,1,proton,0.640468,0.984454
0,453,8,alpha,17.1807,3.24383
0,453,8,alpha,0,0
0,453,7,alpha,1.82804e-322,1.82804e-322
0,453,6,deuteron,0.984454,6.90452e-310
0,454,1,proton,100,77.2759
0,455,1,proton,100,77.0607
0,456,1,proton,100,76.6269
0,457,1,proton,100,78.08
0,458,1,proton,100,77.5691
0,459,1,proton,100,77.3574
0,460,1,proton,100,76.8556
0,461,1,proton,100,77.3321
0,462,1,proton,100,77.1159
0,463,1,proton,14.9812,19.4976
0,463,6,B10,33.6999,10.8587
0,463,5,proton,0,0
0,463,5,proton,1.82804e-322,1.82804e-322
0,463,5,proton,19.4976,6.90452e-310
0,464,1,proton,59.7587,63.3849
0,464,5,C12,33.3994,10.7484
0,464,4,gamma,0,0
0,464,4,gamma,1.82804e-322,1.82804e-322
0,464,6,e-,63.3849,6.90452e-310
0,465,1,proton,100,77.1181
0,466,1,proton,100,76.2525
0,467,1,proton,100,76.2803
0,468,1,proton,100,76.1382
0,469,1,proton,11.2438,14.6914
0,469,6,C11,0,85.8211
0,469,5,gamma,0,0
0,469,5,gamma,1.82804e-322,1.82804e-322
0,469,7,e-,14.6914,6.90452e-310
0,469,8,e-,85.8211,6.90452e-310
0,470,1,proton,100,77.2272
0,471,1,proton,100,76.7415
0,472,1,proton,100,76.9771
0,473,1,proton,100,77.9601
0,474,1,proton,100,75.6623
0,475,1,proton,100,77.1992
0,476,1,proton,100,76.5352
0,477,1,proton,100,78.8194
0,478,1,proton,23.8651,29.9864
0,478,10,alpha,8.77168,0.962297
0,478,10,alpha,0,0
0,478,9,deuteron,1.82804e-322,1.82804e-322
0,478,8,alpha,29.9864,6.90452e-310
0,478,7,gamma,0.962297,6.90452e-310
0,478,7,gamma,0,6.90452e-310
0,478,11,e-,1.82804e-322,5.16299e-321
0,479,1,proton,100,77.0319
0,480,1,proton,100,77.5254
0,481,1,proton,100,79.0065
0,482,1,proton,100,76.1643
0,483,1,proton,100,77.3513
0,484,1,proton,100,77.7709
0,485,1,proton,99.4727,77.7446
0,485,2,C12,0.527344,0.00132404
0,486,1,proton,99.8504,76.8495
0,486,2,C12,0.149557,0.000790386
0,487,1,proton,100,76.9535
0,488,1,proton,99.8517,76.8606
0,488,2,C12,0.148315,0.000785835
0,489,1,proton,100,77.5854
0,560,1,proton,100,76.5347
0,561,1,proton,100,76.705
0,562,1,proton,100,76.9872
0,563,1,proton,100,76.3752
0,564,1,proton,99.8189,78.2641
0,564,2,C12,0.181066,0.000874232
0,565,1,proton,100,77.4366
0,566,1,proton,100,76.1139
0,567,1,proton,100,77.3392
0,568,1,proton,100,77.8058
0,569,1,proton,100,77.1296
0,570,1,proton,27.0249,32.9521
0,570,6,B10,15.3943,2.57995
0,570,5,gamma,0,0
0,570,5,gamma,1.82804e-322,1.82804e-322
0,570,7,e-,32.9521,6.90452e-310
0,570,7,e-,2.57995,6.90452e-310
0,570,7,e-,0,6.90452e-310
0,570,8,e-,1.82804e-322,5.16299e-321
0,571,1,proton,55.5654,58.6208
0,571,6,C11,0,64.5193
0,571,5,deuteron,0,0
0,571,5,deuteron,1.82804e-322,1.82804e-322
0,571,5,deuteron,58.6208,6.90452e-310
0,571,7,e-,64.5193,6.90452e-310
0,572,1,proton,100,76.4836
0,573,1,proton,99.8104,76.2903
0,573,2,C12,0.189643,0.000893533
0,574,1,proton,100,78.1527
0,575,1,proton,100,76.9133
0,576,1,proton,58.7624,61.3712
0,576,6,alpha,18.9303,3.78619
0,576,5,alpha,0,0
0,576,4,alpha,1.82804e-322,1.82804e-322
0,576,7,e-,61.3712,6.90452e-310
0,577,1,proton,100,77.2661
0,578,1,proton,100,77.9756
0,579,1,proton,100,77.2637
0,580,1,proton,100,78.0269
0,581,1,proton,100,75.9166
0,582,1,proton,100,76.1977
0,583,1,proton,100,76.5931
0,584,1,proton,100,76.733
0,585,1,proton,100,78.536
0,586,1,proton,100,76.0312
0,587,1,proton,100,77.5062
0,588,1,proton,100,77.385
0,589,1,proton,100,75.3286
0,590,1,proton,96.2369,73.8913
0,590,2,C12,3.76315,0.00307627
0,591,1,proton,100,78.8433
0,592,1,proton,100,78.2532
0,593,1,proton,100,76.8722
0,594,1,proton,100,76.7085
0,595,1,proton,100,78.1601
0,596,1,proton,100,77.7474
0,597,1,proton,100,77.008
0,598,1,proton,100,76.9197
0,599,1,proton,100,76.993
0,600,1,proton,96.3715,76.8417
0,600,2,C12,3.62855,0.00298937
0,601,1,proton,100,77.2652
0,602,1,proton,100,76.6519
0,603,1,proton,100,77.3099
0,604,1,proton,100,78.3955
0,605,1,proton,100,78.6797
0,606,1,proton,100,76.954
0,607,1,proton,100,77.3639
0,608,1,proton,100,76.1669
0,609,1,proton,100,75.9776
0,610,1,proton,100,77.531
0,611,1,proton,100,76.9474
0,612,1,proton,100,77.761
0,613,1,proton,100,76.602
0,614,1,proton,99.4907,75.0178
0,614,2,C12,0.509299,0.00130847
0,615,1,proton,100,76.7961
0,616,1,proton,100,76.7538
0,617,1,proton,100,76.0209
0,618,1,proton,100,76.1169
0,619,1,proton,100,78.5544
0,620,1,proton,100,78.0653
0,621,1,proton,100,76.3185
0,622,1,proton,100,76.6618
0,623,1,proton,100,77.0873
0,624,1,proton,100,76.9855
0,625,1,proton,99.2159,75.8821
0,625,2,C12,0.784062,0.00150346
0,626,1,proton,53.5382,27.0599
0,626,2,proton,46.4618,19.7667
0,627,1,proton,100,77.4914
0,628,1,proton,100,77.8373
0,629,1,proton,100,78.099
0,700,1,proton,99.6808,76.0351
0,700,2,C12,0.319197,0.00109862
0,701,1,proton,100,75.4549
0,702,1,proton,100,77.8145
0,703,1,proton,100,76.8505
0,704,1,proton,100,76.713
0,705,1,proton,100,77.786
0,706,1,proton,100,78.8057
0,707,1,proton,100,76.6497
0,708,1,proton,100,77.4372
0,709,1,proton,100,77.2507
0,710,1,proton,100,75.8794
0,711,1,proton,99.7392,76.9189
0,711,2,C12,0.260783,0.00102236
0,712,1,proton,100,76.7996
0,713,1,proton,100,76.7791
0,714,1,proton,100,75.4784
0,715,1,proton,97.3123,76.1229
0,715,2,proton,2.6877,0.120163
0,716,1,proton,100,78.5668
0,717,1,proton,100,76.66
0,718,1,proton,100,77.4987
0,719,1,proton,100,77.1976
0,720,1,proton,100,77.4715
0,721,1,proton,100,76.9495
0,722,1,proton,10.2912,13.7742
0,722,9,Be8,0.0647691,75.4349
0,722,8,gamma,0,0
0,722,7,gamma,1.82804e-322,1.82804e-322
0,722,6,proton,13.7742,6.90452e-310
0,722,6,proton,75.4349,6.90452e-310
0,722,10,C12,0,6.90452e-310
0,723,1,proton,100,77.1751
0,724,1,proton,48.4437,53.5028
0,724,5,C11,0,58.6589
0,724,4,gamma,0,0
0,724,4,gamma,1.82804e-322,1.82804e-322
0,724,6,e-,53.5028,6.90452e-310
0,725,1,proton,99.0829,75.5783
0,725,3,C12,0.552507,0.00134487
0,726,1,proton,100,76.9718
0,727,1,proton,100,76.0733
0,728,1,proton,100,77.0063
